Date ,Longitude,Latitude,LSOA code,Crime type
04/08/2019,-1.315558,54.763325,E01020764,Burglary
11/08/2019,-1.317631,54.762977,E01020764,Burglary
14/08/2019,-1.317031,54.764483,E01020764,Burglary
18/08/2019,-1.31687,54.762964,E01020764,Burglary
22/08/2019,-1.319274,54.761413,E01020766,Shoplifting
01/08/2019,-1.319274,54.761413,E01020766,Shoplifting
20/08/2019,-1.319274,54.761413,E01020766,Theft from the person
19/08/2019,-1.321461,54.763484,E01020766,Vehicle crime
07/08/2019,-1.313326,54.762054,E01020767,Burglary
25/08/2019,-1.314766,54.763293,E01020767,Burglary
08/08/2019,-1.312606,54.763299,E01020767,Burglary
15/08/2019,-1.311065,54.760693,E01020767,Burglary
25/08/2019,-1.312606,54.763299,E01020767,Burglary
04/08/2019,-1.313326,54.762054,E01020767,Burglary
13/08/2019,-1.312093,54.766073,E01020767,Burglary
08/08/2019,-1.312093,54.766073,E01020767,Burglary
20/08/2019,-1.312606,54.763299,E01020767,Burglary
06/08/2019,-1.313326,54.762054,E01020767,Burglary
30/08/2019,-1.315249,54.761409,E01020767,Shoplifting
26/08/2019,-1.316889,54.760879,E01020767,Shoplifting
03/08/2019,-1.316889,54.760879,E01020767,Shoplifting
09/08/2019,-1.315249,54.761409,E01020767,Shoplifting
18/08/2019,-1.316889,54.760879,E01020767,Shoplifting
02/08/2019,-1.315249,54.761409,E01020767,Shoplifting
09/08/2019,-1.311777,54.764508,E01020767,Vehicle crime
05/08/2019,-1.311889,54.759763,E01020767,Vehicle crime
01/08/2019,-1.302391,54.758145,E01020768,Vehicle crime
19/08/2019,-1.332928,54.760824,E01020746,Shoplifting
04/08/2019,-1.332928,54.760824,E01020746,Shoplifting
21/08/2019,-1.332928,54.760824,E01020746,Shoplifting
22/08/2019,-1.332928,54.760824,E01020746,Shoplifting
17/08/2019,-1.333421,54.759209,E01020746,Shoplifting
17/08/2019,-1.333421,54.759209,E01020746,Shoplifting
05/08/2019,-1.333421,54.759209,E01020746,Shoplifting
07/08/2019,-1.336268,54.759944,E01020746,Shoplifting
06/08/2019,-1.332903,54.759512,E01020746,Shoplifting
10/08/2019,-1.333421,54.759209,E01020746,Shoplifting
08/08/2019,-1.336268,54.759944,E01020746,Shoplifting
13/08/2019,-1.336268,54.759944,E01020746,Vehicle crime
25/08/2019,-1.359055,54.751682,E01020769,Burglary
30/08/2019,-1.355552,54.754144,E01020769,Vehicle crime
02/08/2019,-1.357916,54.753994,E01020769,Vehicle crime
23/08/2019,-1.357916,54.753994,E01020769,Vehicle crime
02/08/2019,-1.36211,54.751078,E01020769,Vehicle crime
01/08/2019,-1.359055,54.751682,E01020769,Vehicle crime
19/08/2019,-1.345398,54.750755,E01020777,Burglary
22/08/2019,-1.345185,54.752381,E01020777,Burglary
08/08/2019,-1.341395,54.753331,E01020777,Burglary
08/08/2019,-1.346002,54.749887,E01020777,Vehicle crime
13/08/2019,-1.341777,54.754636,E01020777,Vehicle crime
07/08/2019,-1.346321,54.746536,E01020778,Vehicle crime
16/08/2019,-1.33732,54.748797,E01020778,Vehicle crime
20/08/2019,-1.34701,54.745228,E01020778,Vehicle crime
28/08/2019,-1.357347,54.74771,E01020779,Vehicle crime
16/08/2019,-1.358743,54.746899,E01020779,Vehicle crime
14/08/2019,-1.630131,54.754168,E01020689,Burglary
18/08/2019,-1.276992,54.739394,E01020736,Burglary
04/08/2019,-1.276992,54.739394,E01020736,Burglary
04/08/2019,-1.253357,54.728089,E01020736,Burglary
11/08/2019,-1.294427,54.745176,E01020737,Burglary
15/08/2019,-1.29485,54.747668,E01020737,Burglary
26/08/2019,-1.29331,54.751335,E01020737,Burglary
23/08/2019,-1.295262,54.751643,E01020737,Vehicle crime
11/08/2019,-1.289953,54.748727,E01020739,Burglary
07/08/2019,-1.289953,54.748727,E01020739,Burglary
03/08/2019,-1.290599,54.749081,E01020739,Burglary
02/08/2019,-1.289953,54.748727,E01020739,Burglary
14/08/2019,-1.291261,54.749471,E01020739,Burglary
01/08/2019,-1.290599,54.749081,E01020739,Burglary
17/08/2019,-1.291831,54.749726,E01020739,Vehicle crime
18/08/2019,-1.293838,54.747788,E01020739,Vehicle crime
23/08/2019,-1.415253,54.746232,E01020788,Burglary
03/08/2019,-1.418296,54.746346,E01020788,Vehicle crime
09/08/2019,-1.420057,54.744817,E01020790,Shoplifting
23/08/2019,-1.420057,54.744817,E01020790,Shoplifting
28/08/2019,-1.420057,54.744817,E01020790,Shoplifting
01/08/2019,-1.420057,54.744817,E01020790,Shoplifting
20/08/2019,-1.420057,54.744817,E01020790,Shoplifting
26/08/2019,-1.412524,54.718971,E01020792,Burglary
12/08/2019,-1.404838,54.720183,E01020792,Vehicle crime
22/08/2019,-1.521098,54.73895,E01020694,Burglary
17/08/2019,-1.529139,54.741965,E01020694,Vehicle crime
15/08/2019,-1.526889,54.739125,E01020694,Vehicle crime
11/08/2019,-1.529139,54.741965,E01020694,Vehicle crime
14/08/2019,-1.585324,54.729588,E01020696,Burglary
30/08/2019,-1.585052,54.727341,E01020696,Burglary
25/08/2019,-1.523014,54.727868,E01020696,Burglary
29/08/2019,-1.527047,54.736196,E01020697,Burglary
12/08/2019,-1.52262,54.73368,E01020697,Shoplifting
20/08/2019,-1.52262,54.73368,E01020697,Shoplifting
03/08/2019,-1.52262,54.73368,E01020697,Shoplifting
21/08/2019,-1.52262,54.73368,E01020697,Shoplifting
27/08/2019,-1.52262,54.73368,E01020697,Shoplifting
09/08/2019,-1.521888,54.733812,E01020697,Vehicle crime
02/08/2019,-1.524191,54.766569,E01020732,Burglary
09/08/2019,-1.551058,54.76145,E01020732,Burglary
15/08/2019,-2.017632,54.748187,E01020890,Burglary
01/08/2019,-1.872922,54.728532,E01020905,Burglary
09/08/2019,-1.881426,54.730059,E01020905,Vehicle crime
15/08/2019,-1.35919,54.736297,E01020772,Burglary
09/08/2019,-1.34365,54.718546,E01020772,Vehicle crime
19/08/2019,-1.339619,54.726855,E01020772,Vehicle crime
17/08/2019,-1.378861,54.732634,E01020793,Burglary
22/08/2019,-1.382544,54.731449,E01020793,Burglary
04/08/2019,-1.377727,54.728584,E01020794,Burglary
04/08/2019,-1.381256,54.738515,E01020794,Shoplifting
13/08/2019,-1.381256,54.738515,E01020794,Shoplifting
24/08/2019,-1.381256,54.738515,E01020794,Shoplifting
27/08/2019,-1.381256,54.738515,E01020794,Shoplifting
09/08/2019,-1.381256,54.738515,E01020794,Shoplifting
12/08/2019,-1.381256,54.738515,E01020794,Shoplifting
23/08/2019,-1.381256,54.738515,E01020794,Shoplifting
05/08/2019,-1.381256,54.738515,E01020794,Shoplifting
16/08/2019,-1.381256,54.738515,E01020794,Shoplifting
04/08/2019,-1.377727,54.728584,E01020794,Vehicle crime
02/08/2019,-1.37783,54.724918,E01020795,Burglary
06/08/2019,-1.378435,54.726952,E01020795,Burglary
25/08/2019,-1.374967,54.724283,E01020795,Burglary
06/08/2019,-1.380677,54.725598,E01020795,Burglary
03/08/2019,-1.369657,54.719313,E01020795,Burglary
10/08/2019,-1.378435,54.726952,E01020795,Burglary
30/08/2019,-1.378435,54.726952,E01020795,Burglary
14/08/2019,-1.367227,54.719858,E01020795,Vehicle crime
25/08/2019,-1.367227,54.719858,E01020795,Vehicle crime
13/08/2019,-1.367078,54.719417,E01020795,Vehicle crime
30/08/2019,-1.367227,54.719858,E01020795,Vehicle crime
05/08/2019,-1.51119,54.710449,E01020698,Burglary
27/08/2019,-1.470953,54.722871,E01020700,Burglary
05/08/2019,-1.47843,54.719749,E01020700,Burglary
13/08/2019,-1.469971,54.718454,E01020700,Vehicle crime
05/08/2019,-1.508546,54.721187,E01020701,Burglary
23/08/2019,-1.503072,54.716797,E01020701,Shoplifting
21/08/2019,-1.503072,54.716797,E01020701,Shoplifting
17/08/2019,-1.503072,54.716797,E01020701,Shoplifting
25/08/2019,-1.759254,54.726877,E01020876,Burglary
28/08/2019,-1.750814,54.713128,E01020878,Burglary
08/08/2019,-1.750814,54.713128,E01020878,Burglary
26/08/2019,-1.77665,54.711588,E01020887,Burglary
04/08/2019,-1.818498,54.749338,E01020892,Burglary
23/08/2019,-1.818498,54.749338,E01020892,Vehicle crime
17/08/2019,-1.814543,54.744336,E01020894,Burglary
08/08/2019,-1.814816,54.745792,E01020894,Shoplifting
28/08/2019,-1.814183,54.741549,E01020894,Vehicle crime
13/08/2019,-1.802569,54.740704,E01020894,Vehicle crime
18/08/2019,-1.735187,54.710156,E01020898,Burglary
29/08/2019,-1.738819,54.710128,E01020898,Vehicle crime
23/08/2019,-1.747131,54.716293,E01020877,Burglary
13/08/2019,-1.744884,54.713215,E01020877,Shoplifting
10/08/2019,-1.747131,54.716293,E01020877,Shoplifting
06/08/2019,-1.746814,54.714809,E01020877,Shoplifting
06/08/2019,-1.746271,54.714862,E01020877,Shoplifting
04/08/2019,-1.744884,54.713215,E01020877,Shoplifting
23/08/2019,-1.747131,54.716293,E01020877,Shoplifting
22/08/2019,-1.747131,54.716293,E01020877,Theft from the person
06/08/2019,-1.745365,54.738001,E01020893,Burglary
16/08/2019,-1.749449,54.735574,E01020893,Vehicle crime
11/08/2019,-1.751654,54.730582,E01020893,Vehicle crime
15/08/2019,-1.784019,54.7415,E01020893,Vehicle crime
19/08/2019,-1.639143,54.713989,E01020903,Vehicle crime
21/08/2019,-1.657649,54.731944,E01020903,Vehicle crime
17/08/2019,-1.696712,54.712223,E01020904,Vehicle crime
20/08/2019,-1.594503,54.706029,E01020818,Burglary
13/08/2019,-1.428181,54.701809,E01020812,Burglary
06/08/2019,-1.426975,54.698254,E01020812,Vehicle crime
04/08/2019,-1.410088,54.714619,E01020827,Burglary
10/08/2019,-1.424509,54.714598,E01020827,Burglary
16/08/2019,-1.556287,54.685388,E01020806,Burglary
11/08/2019,-1.556393,54.682818,E01020806,Shoplifting
04/08/2019,-1.556393,54.682818,E01020806,Shoplifting
15/08/2019,-1.560843,54.688685,E01020807,Burglary
08/08/2019,-1.563602,54.687419,E01020807,Shoplifting
19/08/2019,-1.557521,54.68887,E01020807,Shoplifting
04/08/2019,-1.558334,54.686851,E01020807,Vehicle crime
15/08/2019,-1.560661,54.688307,E01020807,Vehicle crime
08/08/2019,-1.59264,54.702995,E01020820,Burglary
19/08/2019,-1.599567,54.700771,E01020820,Shoplifting
13/08/2019,-1.598937,54.700185,E01020820,Shoplifting
27/08/2019,-1.598937,54.700185,E01020820,Shoplifting
15/08/2019,-1.598937,54.700185,E01020820,Shoplifting
22/08/2019,-1.598937,54.700185,E01020820,Shoplifting
04/08/2019,-1.598937,54.700185,E01020820,Shoplifting
26/08/2019,-1.598937,54.700185,E01020820,Shoplifting
21/08/2019,-1.593247,54.698162,E01020820,Vehicle crime
10/08/2019,-1.56727,54.704255,E01020820,Vehicle crime
05/08/2019,-1.582784,54.700139,E01020842,Burglary
15/08/2019,-1.515641,54.701633,E01020797,Vehicle crime
17/08/2019,-1.515392,54.700356,E01020797,Vehicle crime
22/08/2019,-1.540755,54.684494,E01020798,Shoplifting
06/08/2019,-1.542727,54.688474,E01020798,Shoplifting
10/08/2019,-1.540755,54.684494,E01020798,Shoplifting
11/08/2019,-1.551207,54.68891,E01020799,Burglary
20/08/2019,-1.548992,54.687275,E01020799,Vehicle crime
21/08/2019,-1.550224,54.690812,E01020808,Burglary
11/08/2019,-1.557117,54.688986,E01020808,Shoplifting
25/08/2019,-1.557117,54.688986,E01020808,Shoplifting
03/08/2019,-1.557117,54.688986,E01020808,Shoplifting
07/08/2019,-1.557117,54.688986,E01020808,Shoplifting
08/08/2019,-1.557117,54.688986,E01020808,Shoplifting
15/08/2019,-1.557117,54.688986,E01020808,Shoplifting
03/08/2019,-1.557117,54.688986,E01020808,Shoplifting
06/08/2019,-1.557117,54.688986,E01020808,Shoplifting
26/08/2019,-1.557117,54.688986,E01020808,Shoplifting
16/08/2019,-1.557117,54.688986,E01020808,Shoplifting
08/08/2019,-1.557117,54.688986,E01020808,Shoplifting
09/08/2019,-1.557117,54.688986,E01020808,Shoplifting
08/08/2019,-1.557117,54.688986,E01020808,Shoplifting
22/08/2019,-1.557117,54.688986,E01020808,Shoplifting
04/08/2019,-1.560145,54.69154,E01020808,Vehicle crime
24/08/2019,-1.560145,54.69154,E01020808,Vehicle crime
03/08/2019,-1.646089,54.684596,E01020875,Burglary
25/08/2019,-1.682683,54.69593,E01020875,Theft from the person
09/08/2019,-1.68785,54.710062,E01020900,Burglary
10/08/2019,-1.68785,54.710062,E01020900,Burglary
17/08/2019,-1.68785,54.710062,E01020900,Burglary
17/08/2019,-1.68785,54.710062,E01020900,Burglary
29/08/2019,-1.680785,54.710484,E01020900,Vehicle crime
10/08/2019,-1.692374,54.711089,E01020901,Shoplifting
20/08/2019,-1.692374,54.711089,E01020901,Shoplifting
26/08/2019,-1.692374,54.711089,E01020901,Shoplifting
25/08/2019,-1.692374,54.711089,E01020901,Shoplifting
03/08/2019,-1.692374,54.711089,E01020901,Shoplifting
26/08/2019,-1.692374,54.711089,E01020901,Shoplifting
12/08/2019,-1.692374,54.711089,E01020901,Shoplifting
16/08/2019,-1.690502,54.710329,E01020901,Shoplifting
06/08/2019,-1.692374,54.711089,E01020901,Shoplifting
11/08/2019,-1.692374,54.711089,E01020901,Shoplifting
25/08/2019,-1.690502,54.710329,E01020901,Shoplifting
09/08/2019,-1.690502,54.710329,E01020901,Shoplifting
23/08/2019,-1.692374,54.711089,E01020901,Shoplifting
21/08/2019,-1.692374,54.711089,E01020901,Theft from the person
25/08/2019,-1.692208,54.708428,E01020901,Vehicle crime
24/08/2019,-1.694656,54.708965,E01020901,Vehicle crime
30/08/2019,-1.699083,54.704321,E01020902,Burglary
14/08/2019,-1.699083,54.704321,E01020902,Burglary
18/08/2019,-1.703023,54.704546,E01020902,Vehicle crime
15/08/2019,-1.594592,54.676796,E01020822,Burglary
17/08/2019,-1.596531,54.673639,E01020822,Burglary
27/08/2019,-1.615477,54.69366,E01020823,Burglary
13/08/2019,-1.621354,54.68905,E01020823,Theft from the person
26/08/2019,-1.608595,54.696226,E01020835,Burglary
13/08/2019,-1.604423,54.694478,E01020835,Burglary
15/08/2019,-1.608642,54.694636,E01020835,Burglary
05/08/2019,-1.604441,54.692672,E01020835,Vehicle crime
21/08/2019,-1.60137,54.698926,E01020836,Burglary
12/08/2019,-1.600909,54.699994,E01020836,Shoplifting
27/08/2019,-1.600909,54.699994,E01020836,Shoplifting
11/08/2019,-1.600909,54.699994,E01020836,Shoplifting
04/08/2019,-1.555224,54.663402,E01020803,Burglary
13/08/2019,-1.521178,54.662257,E01020803,Vehicle crime
23/08/2019,-1.557891,54.657679,E01020803,Vehicle crime
18/08/2019,-1.554038,54.662733,E01020805,Burglary
26/08/2019,-1.52965,54.675043,E01033203,Burglary
02/08/2019,-1.535645,54.685086,E01033203,Shoplifting
15/08/2019,-1.548259,54.683435,E01033203,Vehicle crime
16/08/2019,-1.439842,54.648321,E01020828,Shoplifting
22/08/2019,-1.465169,54.656218,E01020828,Vehicle crime
15/08/2019,-1.465169,54.656218,E01020828,Vehicle crime
12/08/2019,-1.465169,54.656218,E01020828,Vehicle crime
11/08/2019,-1.465169,54.656218,E01020828,Vehicle crime
24/08/2019,-1.465169,54.656218,E01020828,Vehicle crime
24/08/2019,-1.465169,54.656218,E01020828,Vehicle crime
28/08/2019,-1.465169,54.656218,E01020828,Vehicle crime
26/08/2019,-1.446453,54.669344,E01020829,Burglary
11/08/2019,-1.459863,54.650757,E01020829,Vehicle crime
14/08/2019,-1.450885,54.667217,E01020829,Vehicle crime
19/08/2019,-1.459863,54.650757,E01020829,Vehicle crime
21/08/2019,-1.44849,54.654013,E01020830,Shoplifting
23/08/2019,-1.450477,54.653806,E01020830,Shoplifting
11/08/2019,-1.678508,54.664754,E01020868,Burglary
24/08/2019,-1.674698,54.662371,E01020868,Burglary
05/08/2019,-1.677801,54.661948,E01020868,Burglary
05/08/2019,-1.677503,54.664356,E01020868,Burglary
05/08/2019,-1.675447,54.657844,E01020868,Burglary
05/08/2019,-1.674897,54.660682,E01020868,Burglary
14/08/2019,-1.674698,54.662371,E01020868,Shoplifting
02/08/2019,-1.676118,54.661198,E01020868,Shoplifting
05/08/2019,-1.675283,54.664799,E01020868,Shoplifting
15/08/2019,-1.674626,54.663575,E01020868,Shoplifting
26/08/2019,-1.674626,54.663575,E01020868,Shoplifting
03/08/2019,-1.676123,54.664406,E01020868,Shoplifting
21/08/2019,-1.676123,54.664406,E01020868,Shoplifting
15/08/2019,-1.674626,54.663575,E01020868,Shoplifting
24/08/2019,-1.674626,54.663575,E01020868,Shoplifting
15/08/2019,-1.675441,54.658536,E01020868,Theft from the person
25/08/2019,-1.677703,54.664572,E01020868,Theft from the person
23/08/2019,-1.677529,54.665066,E01020868,Vehicle crime
06/08/2019,-1.679114,54.662563,E01020869,Burglary
25/08/2019,-1.679405,54.663022,E01020869,Burglary
10/08/2019,-1.683319,54.662079,E01020869,Burglary
09/08/2019,-1.679114,54.662563,E01020869,Burglary
27/08/2019,-1.679114,54.662563,E01020869,Burglary
27/08/2019,-1.690757,54.670672,E01020869,Burglary
13/08/2019,-1.679114,54.662563,E01020869,Vehicle crime
17/08/2019,-1.677939,54.662236,E01020869,Vehicle crime
07/08/2019,-1.629271,54.661207,E01020874,Burglary
16/08/2019,-1.630392,54.660644,E01020874,Burglary
25/08/2019,-1.635741,54.664013,E01020874,Vehicle crime
29/08/2019,-1.648289,54.645375,E01020880,Burglary
12/08/2019,-1.648566,54.647326,E01020880,Burglary
19/08/2019,-1.68159,54.641297,E01020881,Shoplifting
21/08/2019,-1.661829,54.649539,E01020881,Vehicle crime
05/08/2019,-1.691916,54.656835,E01020870,Burglary
26/08/2019,-1.683173,54.652948,E01020871,Burglary
08/08/2019,-1.679812,54.650729,E01020871,Vehicle crime
22/08/2019,-1.68144,54.65067,E01020871,Vehicle crime
01/08/2019,-1.678628,54.653404,E01020871,Vehicle crime
06/08/2019,-1.679679,54.661737,E01020872,Burglary
20/08/2019,-1.684387,54.660258,E01020872,Burglary
23/08/2019,-1.682837,54.656336,E01020872,Burglary
24/08/2019,-1.679469,54.658897,E01020872,Shoplifting
10/08/2019,-1.679469,54.658897,E01020872,Shoplifting
20/08/2019,-1.67793,54.657464,E01020872,Shoplifting
16/08/2019,-1.679469,54.658897,E01020872,Shoplifting
02/08/2019,-1.702502,54.650616,E01020883,Burglary
26/08/2019,-1.701459,54.649122,E01020883,Burglary
08/08/2019,-1.675891,54.656542,E01020886,Burglary
07/08/2019,-1.673334,54.656436,E01020886,Vehicle crime
16/08/2019,-1.717064,54.660347,E01020882,Burglary
28/08/2019,-1.693373,54.687735,E01020888,Burglary
24/08/2019,-1.720327,54.629818,E01020895,Burglary
13/08/2019,-1.718709,54.633157,E01020895,Burglary
24/08/2019,-1.716924,54.633666,E01020895,Shoplifting
17/08/2019,-1.710982,54.63491,E01020895,Vehicle crime
09/08/2019,-1.686189,54.637616,E01020897,Burglary
16/08/2019,-1.700653,54.638488,E01020897,Vehicle crime
26/08/2019,-1.674554,54.647291,E01020884,Vehicle crime
18/08/2019,-1.674554,54.647291,E01020884,Vehicle crime
13/08/2019,-1.671258,54.652575,E01020885,Theft from the person
08/08/2019,-1.690844,54.640764,E01020907,Shoplifting
02/08/2019,-1.690844,54.640764,E01020907,Shoplifting
14/08/2019,-1.685393,54.644435,E01020907,Vehicle crime
25/08/2019,-1.698412,54.648233,E01020908,Burglary
06/08/2019,-1.700116,54.648381,E01020908,Burglary
14/08/2019,-1.701329,54.647854,E01020908,Theft from the person
28/08/2019,-1.686529,54.649884,E01020908,Vehicle crime
04/08/2019,-1.687578,54.646435,E01020909,Burglary
19/08/2019,-1.694787,54.643911,E01020909,Burglary
27/08/2019,-1.692192,54.644982,E01020909,Burglary
15/08/2019,-1.692732,54.643186,E01020909,Shoplifting
12/08/2019,-1.692732,54.643186,E01020909,Shoplifting
19/08/2019,-1.692732,54.643186,E01020909,Shoplifting
08/08/2019,-1.692732,54.643186,E01020909,Shoplifting
28/08/2019,-1.692732,54.643186,E01020909,Shoplifting
07/08/2019,-1.692732,54.643186,E01020909,Shoplifting
05/08/2019,-1.652695,54.630209,E01020801,Burglary
13/08/2019,-1.646052,54.624591,E01020802,Burglary
13/08/2019,-1.646825,54.624728,E01020802,Vehicle crime
24/08/2019,-1.646187,54.634001,E01020838,Burglary
09/08/2019,-1.648577,54.63346,E01020838,Burglary
01/08/2019,-1.639574,54.644253,E01020838,Vehicle crime
20/08/2019,-1.641723,54.63423,E01020839,Burglary
16/08/2019,-1.641723,54.63423,E01020839,Burglary
22/08/2019,-1.636209,54.632417,E01020841,Burglary
06/08/2019,-1.596889,54.628033,E01020813,Vehicle crime
24/08/2019,-1.596889,54.628033,E01020813,Vehicle crime
06/08/2019,-1.596826,54.621948,E01020816,Burglary
07/08/2019,-1.595888,54.62439,E01020816,Vehicle crime
24/08/2019,-1.590922,54.619179,E01020844,Shoplifting
30/08/2019,-1.590922,54.619179,E01020844,Shoplifting
12/08/2019,-1.576745,54.625825,E01020847,Burglary
25/08/2019,-1.583095,54.625865,E01020847,Shoplifting
22/08/2019,-1.583095,54.625865,E01020847,Vehicle crime
23/08/2019,-1.574812,54.61809,E01020825,Burglary
28/08/2019,-1.556974,54.626527,E01020833,Burglary
06/08/2019,-1.556974,54.626527,E01020833,Burglary
26/08/2019,-1.556974,54.626527,E01020833,Burglary
03/08/2019,-1.564886,54.619555,E01020834,Burglary
01/08/2019,-1.560115,54.618217,E01020834,Burglary
21/08/2019,-1.569546,54.612373,E01020826,Burglary
24/08/2019,-1.569259,54.614583,E01020826,Burglary
30/08/2019,-1.569259,54.614583,E01020826,Burglary
06/08/2019,-1.568269,54.614508,E01020826,Vehicle crime
03/08/2019,-1.570579,54.620079,E01020832,Shoplifting
21/08/2019,-1.572384,54.620732,E01020832,Shoplifting
06/08/2019,-1.572225,54.61968,E01020832,Shoplifting
20/08/2019,-1.570579,54.620079,E01020832,Shoplifting
17/08/2019,-1.571807,54.622626,E01020832,Shoplifting
19/08/2019,-1.570579,54.620079,E01020832,Shoplifting
22/08/2019,-1.571359,54.619542,E01020832,Shoplifting
02/08/2019,-1.571359,54.619542,E01020832,Shoplifting
24/08/2019,-1.570579,54.620079,E01020832,Shoplifting
28/08/2019,-1.570579,54.620079,E01020832,Shoplifting
21/08/2019,-1.573565,54.62186,E01020832,Theft from the person
29/08/2019,-1.571359,54.619542,E01020832,Vehicle crime
25/08/2019,-1.577991,54.620644,E01020845,Burglary
09/08/2019,-1.577991,54.620644,E01020845,Burglary
07/08/2019,-1.581239,54.619586,E01020845,Burglary
23/08/2019,-1.591623,54.615694,E01020846,Burglary
04/08/2019,-1.805095,54.612298,E01020856,Burglary
08/08/2019,-1.749246,54.650128,E01020859,Burglary
01/08/2019,-1.737372,54.643408,E01020859,Vehicle crime
03/08/2019,-1.797335,54.62537,E01020861,Burglary
13/08/2019,-1.772106,54.644512,E01020861,Vehicle crime
22/08/2019,-1.765404,54.624306,E01020861,Vehicle crime
04/08/2019,-1.729529,54.578318,E01020862,Burglary
06/08/2019,-1.72527,54.567506,E01020862,Theft from the person
04/08/2019,-1.742211,54.544501,E01020862,Vehicle crime
07/08/2019,-1.837911,54.633977,E01020864,Burglary
26/08/2019,-1.864049,54.62354,E01020864,Burglary
11/08/2019,-1.835806,54.621977,E01020864,Theft from the person
21/08/2019,-1.856044,54.622749,E01020864,Vehicle crime
16/08/2019,-2.008509,54.516143,E01020863,Burglary
10/08/2019,-1.916331,54.519484,E01020863,Vehicle crime
28/08/2019,-2.135055,54.643563,E01020866,Burglary
18/08/2019,-2.135055,54.643563,E01020866,Burglary
14/08/2019,-2.2529,54.684137,E01020866,Burglary
25/08/2019,-1.923762,54.544131,E01020852,Shoplifting
21/08/2019,-1.923762,54.544131,E01020852,Shoplifting
08/08/2019,-1.924643,54.54415,E01020854,Shoplifting
26/08/2019,-1.924643,54.54415,E01020854,Theft from the person
17/08/2019,-1.926556,54.546371,E01020854,Theft from the person
24/08/2019,-1.926255,54.541589,E01020854,Vehicle crime
22/08/2019,-1.918003,54.548405,E01020855,Vehicle crime
29/08/2019,-1.617719,54.59369,E01012335,Burglary
18/08/2019,-1.608858,54.570376,E01012366,Burglary
01/08/2019,-1.501408,54.520607,E01012366,Shoplifting
12/08/2019,-1.501408,54.520607,E01012366,Shoplifting
16/08/2019,-1.501408,54.520607,E01012366,Shoplifting
17/08/2019,-1.501408,54.520607,E01012366,Shoplifting
15/08/2019,-1.550297,54.581667,E01012366,Vehicle crime
01/08/2019,-1.58686,54.547692,E01033481,Shoplifting
03/08/2019,-1.583904,54.547997,E01033481,Vehicle crime
14/08/2019,-1.542219,54.547298,E01012324,Burglary
11/08/2019,-1.545311,54.551417,E01032545,Shoplifting
09/08/2019,-1.519406,54.549582,E01012328,Burglary
01/08/2019,-1.525671,54.54789,E01012328,Burglary
18/08/2019,-1.516767,54.545303,E01012329,Vehicle crime
10/08/2019,-1.516767,54.545303,E01012329,Vehicle crime
21/08/2019,-1.516767,54.545303,E01012329,Vehicle crime
02/08/2019,-1.533688,54.545738,E01012331,Vehicle crime
25/08/2019,-1.551638,54.536971,E01012349,Burglary
26/08/2019,-1.552877,54.53818,E01012349,Shoplifting
23/08/2019,-1.552877,54.53818,E01012349,Shoplifting
18/08/2019,-1.552877,54.53818,E01012349,Shoplifting
14/08/2019,-1.552673,54.537065,E01012349,Shoplifting
17/08/2019,-1.551232,54.535981,E01012349,Shoplifting
23/08/2019,-1.556471,54.538867,E01012349,Shoplifting
26/08/2019,-1.552673,54.537065,E01012349,Shoplifting
21/08/2019,-1.551882,54.535921,E01012349,Shoplifting
16/08/2019,-1.551265,54.53582,E01012349,Shoplifting
19/08/2019,-1.552877,54.53818,E01012349,Shoplifting
15/08/2019,-1.551882,54.535921,E01012349,Shoplifting
17/08/2019,-1.552877,54.53818,E01012349,Shoplifting
29/08/2019,-1.552877,54.53818,E01012349,Shoplifting
17/08/2019,-1.550289,54.538809,E01012349,Vehicle crime
24/08/2019,-1.550289,54.538809,E01012349,Vehicle crime
17/08/2019,-1.548843,54.545211,E01012350,Burglary
01/08/2019,-1.548809,54.545525,E01012350,Vehicle crime
13/08/2019,-1.557788,54.539969,E01012352,Vehicle crime
23/08/2019,-1.52552,54.539577,E01012326,Burglary
01/08/2019,-1.524407,54.539626,E01012326,Burglary
23/08/2019,-1.524407,54.539626,E01012326,Burglary
01/08/2019,-1.530654,54.53806,E01012326,Vehicle crime
05/08/2019,-1.584429,54.535911,E01012310,Vehicle crime
03/08/2019,-1.576276,54.53821,E01012311,Burglary
11/08/2019,-1.571329,54.536863,E01012311,Vehicle crime
18/08/2019,-1.576038,54.535882,E01012311,Vehicle crime
18/08/2019,-1.588305,54.540876,E01012312,Burglary
14/08/2019,-1.581272,54.534867,E01012313,Burglary
19/08/2019,-1.578905,54.533528,E01012313,Burglary
18/08/2019,-1.579409,54.534123,E01012313,Shoplifting
07/08/2019,-1.589866,54.537736,E01012313,Theft from the person
30/08/2019,-1.593976,54.537867,E01012313,Vehicle crime
06/08/2019,-1.580861,54.534254,E01012313,Vehicle crime
12/08/2019,-1.580861,54.534254,E01012313,Vehicle crime
30/08/2019,-1.597049,54.541247,E01012314,Burglary
21/08/2019,-1.601982,54.541057,E01012314,Vehicle crime
22/08/2019,-1.556249,54.535092,E01012362,Burglary
27/08/2019,-1.562107,54.536471,E01012362,Burglary
04/08/2019,-1.556249,54.535092,E01012362,Shoplifting
06/08/2019,-1.56836,54.535612,E01012363,Burglary
15/08/2019,-1.565249,54.535979,E01012363,Burglary
03/08/2019,-1.564698,54.534062,E01012363,Vehicle crime
